seed,d,op_set,n_ops,eff_ops,noise,truth,selection,mse_test,nmse_test,recovered,model,complexity,cv_score,time_s
20290858,1,full,4,4,0.1,(((-2.37 + x0) * -2.82) * (x0)^2),train-MSE,20538.545560648054,0.028787388575936525,False,22*((-5.62 - x0) / exp((cos(sqrt(x0)) * 1.99))) + 23.8 + 5.93*x0 + 22.8*x0^2,8,,121.60888409614563
20290859,1,full,4,4,0.1,sqrt((((x0 - x0) - 2.78) + x0)),extrap-CV,0.11011300706754557,0.3138975388096064,False,0.409*log((x0 - exp(exp((0.00794 / x0))))) + 1.25 + -0.105*x0 + 0.00974*x0^2,7,-2.584204096165962,94.51320481300354
20290859,1,full,4,4,0.1,sqrt((((x0 - x0) - 2.78) + x0)),interior-CV,0.002218705665115934,0.006324831790268048,False,0.995*(sqrt((2.79 - x0)) - sqrt(exp((x0 * -0.217)))) + 0.995 + -0.111*x0 + 0.00657*x0^2,8,-5.359621651496044,94.51320481300354
20290859,1,full,4,4,0.1,sqrt((((x0 - x0) - 2.78) + x0)),train-MSE,43.43096384185773,123.80801343228659,False,2.77e-06*((sqrt((2.79 - x0)) * 3.67e+05) - sqrt(exp((x0 * 4.08)))) + -0.0377 + 0.00568*x0 + 0.000973*x0^2,9,,94.51320481300354
20290860,1,full,4,3,0.1,(cos(x0) - (x0 / (-1.47)^2)),extrap-CV,0.02363896496936755,0.00259384964398513,False,0.956*(cos(x0) / cos((-0.039 / cos(x0)))) + 0.0128 + -0.466*x0 + -0.0031*x0^2,7,-3.936281345109369,135.3933551311493
20290860,1,full,4,3,0.1,(cos(x0) - (x0 / (-1.47)^2)),interior-CV,0.014134211900046049,0.0015509147948081971,False,0.964*cos(x0) + 0.0108 + -0.467*x0 + -0.00232*x0^2,3,-4.010171370858764,135.3933551311493
20290860,1,full,4,3,0.1,(cos(x0) - (x0 / (-1.47)^2)),train-MSE,0.017664284359914302,0.0019382615845317049,False,0.962*((-0.00335 / sin(cos((0.999 - (x0)^2)))) + cos(x0)) + 0.0147 + -0.467*x0 + -0.0027*x0^2,9,,135.3933551311493
20290861,1,full,4,4,0.1,sin(cos(sin((x0 + x0)))),extrap-CV,2.0595057101623226e-05,0.0014799237977035607,False,-1.33*((cos(x0) * sin(x0)))^2 + 0.849 + 3.29e-05*x0 + 3.14e-05*x0^2,6,-8.825872839861379,82.4572172164917
20290861,1,full,4,4,0.1,sin(cos(sin((x0 + x0)))),interior-CV,2.0595057101623226e-05,0.0014799237977035607,False,-1.33*((cos(x0) * sin(x0)))^2 + 0.849 + 3.29e-05*x0 + 3.14e-05*x0^2,6,-8.818060727501006,82.4572172164917
20290861,1,full,4,4,0.1,sin(cos(sin((x0 + x0)))),train-MSE,7.873873087808276e-05,0.0056580237215397965,False,4.62*sin(cos((cos((x0 * 1)) * sin((x0 * 1))))) + -3.04 + -2.84e-05*x0 + -0.000134*x0^2,9,,82.4572172164917
20290862,1,full,4,2,0.1,((((x0 + 0.43) - x0) * x0))^2,extrap-CV,0.0009350054809250813,0.00021694763278568235,False,-0.012*log(x0) + -0.0152 + 0.0033*x0 + 0.186*x0^2,3,-3.415172353610272,108.8337049484253
20290862,1,full,4,2,0.1,((((x0 + 0.43) - x0) * x0))^2,interior-CV,0.0005192042706059217,0.00012047002904060731,False,0.00169*x0 + -0.014 + 0.00169*x0 + 0.185*x0^2,2,-3.803084844479566,108.8337049484253
20290862,1,full,4,2,0.1,((((x0 + 0.43) - x0) * x0))^2,train-MSE,0.023206335173689252,0.005384524031433353,False,0.0333*(sqrt((0.414 - sin((1.4 / x0)))) / cos(exp(x0))) + -0.0242 + 0.00779*x0 + 0.185*x0^2,9,,108.8337049484253
20290863,1,full,4,10,0.1,sqrt((sqrt((x0 + x0)) - x0)),extrap-CV,1.3331732227447988,2.296963698806507,False,-0.333*(sin(x0) - sqrt(x0)) + 0.652 + -0.247*x0 + 0.0321*x0^2,5,-3.4510314769172186,99.31777501106262
20290863,1,full,4,10,0.1,sqrt((sqrt((x0 + x0)) - x0)),interior-CV,1.3331732227447988,2.296963698806507,False,-0.333*(sin(x0) - sqrt(x0)) + 0.652 + -0.247*x0 + 0.0321*x0^2,5,-4.3346939673578335,99.31777501106262
20290863,1,full,4,10,0.1,sqrt((sqrt((x0 + x0)) - x0)),train-MSE,10.601574072920467,18.265766503748637,False,-0.000492*(((-999 - x0) + sqrt(sin(sqrt(x0)))))^2 + 491 + 0.527*x0 + -0.0192*x0^2,8,,99.31777501106262
20290864,1,full,4,4,0.1,log((((x0 + 2.59) / x0) - 3)),extrap-CV,0.10955722985857402,2.571924048906951,False,-1*log((x0 / (sqrt((x0 + 0.163)) - exp((1.49 - x0))))) + -0.354 + 0.518*x0 + -0.0433*x0^2,9,-4.265783639214539,104.05464172363281
20290864,1,full,4,4,0.1,log((((x0 + 2.59) / x0) - 3)),interior-CV,0.11408157071337029,2.6781357618621238,False,-1.01*log((x0 / (sqrt(x0) - exp((1.43 - x0))))) + -0.312 + 0.514*x0 + -0.0439*x0^2,8,-4.412430300285949,104.05464172363281
20290864,1,full,4,4,0.1,log((((x0 + 2.59) / x0) - 3)),train-MSE,0.10955722985857402,2.571924048906951,False,-1*log((x0 / (sqrt((x0 + 0.163)) - exp((1.49 - x0))))) + -0.354 + 0.518*x0 + -0.0433*x0^2,9,,104.05464172363281
20290865,1,full,4,4,0.1,sqrt((-0.85 / (-0.29 * exp(x0)))),extrap-CV,12.420891892986921,0.014220448679751673,False,0.424*sqrt(exp((sqrt(x0) - x0))) + 1.03 + -0.52*x0 + 0.0689*x0^2,6,-0.398599667813784,114.89513611793518
20290865,1,full,4,4,0.1,sqrt((-0.85 / (-0.29 * exp(x0)))),interior-CV,1.3762932758778912,0.0015756926367710615,False,0.568*sqrt((x0 / exp(x0))) + 1.18 + -0.541*x0 + 0.0647*x0^2,5,-1.5069058887552185,114.89513611793518
20290865,1,full,4,4,0.1,sqrt((-0.85 / (-0.29 * exp(x0)))),train-MSE,24.303146815409356,0.02782422188539718,False,0.723*exp(((sin(sqrt((0.695 / (0.943 - x0)))) - x0) * 0.598)) + 0.605 + -0.336*x0 + 0.0553*x0^2,9,,114.89513611793518
20290866,1,full,4,3,0.1,(sin(x0) + log(exp(x0))),extrap-CV,0.044606360705322604,0.000979157665735305,False,0.986*sin(x0) + 0.0605 + 1.01*x0 + -0.00604*x0^2,3,-1.9084462224441583,105.55684018135071
20290866,1,full,4,3,0.1,(sin(x0) + log(exp(x0))),interior-CV,0.044606360705322604,0.000979157665735305,False,0.986*sin(x0) + 0.0605 + 1.01*x0 + -0.00604*x0^2,3,-2.3880096845592598,105.55684018135071
20290866,1,full,4,3,0.1,(sin(x0) + log(exp(x0))),train-MSE,0.046433258165154145,0.0010192600328421775,False,0.986*(sin(x0) - (-1.96 / ((x0 + -4.16) / (-0.0229 / sqrt(x0))))) + 0.043 + 1*x0 + -0.00575*x0^2,9,,105.55684018135071
20290867,1,full,4,4,0.1,(x0 + ((0.51 / x0) + (x0)^2)),extrap-CV,0.10846045516757372,0.0005995661308485872,False,0.531*(x0 / (x0)^2) + -0.0599 + 0.957*x0 + 0.997*x0^2,4,0.047660358847620626,99.90375518798828
20290867,1,full,4,4,0.1,(x0 + ((0.51 / x0) + (x0)^2)),interior-CV,0.10846045516757372,0.0005995661308485872,False,0.531*(x0 / (x0)^2) + -0.0599 + 0.957*x0 + 0.997*x0^2,4,-0.3858940396934429,99.90375518798828
20290867,1,full,4,4,0.1,(x0 + ((0.51 / x0) + (x0)^2)),train-MSE,0.10846045516757372,0.0005995661308485872,False,0.531*(x0 / (x0)^2) + -0.0599 + 0.957*x0 + 0.997*x0^2,4,,99.90375518798828
20290868,1,full,4,5,0.1,((x0 - 1.19) - log((x0 + x0))),extrap-CV,0.2518031096459997,0.005919955739275488,False,-1.13*log(x0) + -1.95 + 1*x0 + 0.018*x0^2,3,-2.1177068767882172,99.19516110420227
20290868,1,full,4,5,0.1,((x0 - 1.19) - log((x0 + x0))),interior-CV,0.2518031096459997,0.005919955739275488,False,-1.13*log(x0) + -1.95 + 1*x0 + 0.018*x0^2,3,-2.3330742250345584,99.19516110420227
20290868,1,full,4,5,0.1,((x0 - 1.19) - log((x0 + x0))),train-MSE,0.24840722614888472,0.0058401176466207965,False,-1.13*((-0.0349 / (sqrt(sqrt((x0 + 3.29))) * 3.8)) + log(x0)) + -1.96 + 1.01*x0 + 0.0183*x0^2,9,,99.19516110420227
20290869,1,full,4,2,0.1,((x0 / x0) * sin((x0 + x0))),extrap-CV,0.0008022389687273075,0.0017003067605198417,False,2.02*(cos(x0) * sin(x0)) + 0.00663 + -0.00329*x0 + 0.000212*x0^2,5,-4.789068130891378,70.68463897705078
20290869,1,full,4,2,0.1,((x0 / x0) * sin((x0 + x0))),interior-CV,0.0025847567305624384,0.00547826709321616,False,2.39*cos((sin(x0) - cos(x0))) + -1.34 + -0.000952*x0 + 0.000991*x0^2,6,-5.117128509119818,70.68463897705078
20290869,1,full,4,2,0.1,((x0 / x0) * sin((x0 + x0))),train-MSE,0.0013899273850736492,0.0029458839841968727,False,9.97*exp(((sin((cos(x0) * 0.574)) * sin(x0)) * 0.362)) + -10 + -0.00167*x0 + 0.000641*x0^2,9,,70.68463897705078
20290870,1,full,4,4,0.1,((-1.13 / log(x0)) + (x0 - x0)),extrap-CV,0.0005355997366833171,0.2975847947407069,False,-1.14*(sqrt(sqrt(x0)) / log(x0)) + 0.328 + -0.00347*x0 + 0.000873*x0^2,6,-1.8127604743061456,92.29690170288086
20290870,1,full,4,4,0.1,((-1.13 / log(x0)) + (x0 - x0)),interior-CV,0.006299421035470152,3.5000239683352845,False,-1.14*(x0 / (log(x0) * x0)) + 0.0458 + -0.00364*x0 + -0.00258*x0^2,5,-1.8314541868994043,92.29690170288086
20290870,1,full,4,4,0.1,((-1.13 / log(x0)) + (x0 - x0)),train-MSE,9.723914834233701e-05,0.0540270840673041,False,-1.14*((-0.00328 / (x0 + -2.94)) + (sqrt(sqrt(x0)) / log(x0))) + 0.336 + -0.00159*x0 + 0.00069*x0^2,9,,92.29690170288086
20290871,1,full,4,6,0.1,(2.88 - (cos(x0) / (x0 + -1.34))),extrap-CV,0.0003664426207946886,0.026896906834327862,False,-0.943*(cos(x0) / (x0 - (3.55 / exp(cos((x0 * 0.166)))))) + 2.88 + -0.000116*x0 + -4.84e-05*x0^2,9,-3.6374226042004434,62.53013300895691
20290871,1,full,4,6,0.1,(2.88 - (cos(x0) / (x0 + -1.34))),interior-CV,0.0003664426207946886,0.026896906834327862,False,-0.943*(cos(x0) / (x0 - (3.55 / exp(cos((x0 * 0.166)))))) + 2.88 + -0.000116*x0 + -4.84e-05*x0^2,9,-5.160688911776389,62.53013300895691
20290871,1,full,4,6,0.1,(2.88 - (cos(x0) / (x0 + -1.34))),train-MSE,0.0003664426207946886,0.026896906834327862,False,-0.943*(cos(x0) / (x0 - (3.55 / exp(cos((x0 * 0.166)))))) + 2.88 + -0.000116*x0 + -4.84e-05*x0^2,9,,62.53013300895691
20290872,1,full,4,2,0.1,(x0 * ((x0 + x0) + (x0 / 2.76))),extrap-CV,0.02063362198428107,2.9082180356512796e-05,False,-0.00882*x0 + -0.379 + -0.00882*x0 + 2.37*x0^2,2,1.3333923525735665,64.41420888900757
20290872,1,full,4,2,0.1,(x0 * ((x0 + x0) + (x0 / 2.76))),interior-CV,0.02063362198428107,2.9082180356512796e-05,False,-0.00882*x0 + -0.379 + -0.00882*x0 + 2.37*x0^2,2,1.1525773763389788,64.41420888900757
20290872,1,full,4,2,0.1,(x0 * ((x0 + x0) + (x0 / 2.76))),train-MSE,0.4954041708345893,0.0006982503341660495,False,0.654*cos((((log(x0) * x0) + 0.906))^2) + -0.697 + -0.00301*x0 + 2.39*x0^2,7,,64.41420888900757
20290873,1,full,4,4,0.1,sin(((-1.45 + x0) + sin(x0))),extrap-CV,0.011911009963361622,0.028882163770563216,False,-0.999*cos((sin(x0) + x0)) + 0.00153 + -0.00526*x0 + -0.000475*x0^2,5,-4.706531441528611,81.4295129776001
20290873,1,full,4,4,0.1,sin(((-1.45 + x0) + sin(x0))),interior-CV,0.0012935474321262822,0.003136631477480405,False,-0.0996*exp((exp(sin(cos((x0 + 0.0774)))) * 1.33)) + 1.19 + -0.00383*x0 + 0.000602*x0^2,8,-5.359011812630496,81.4295129776001
20290873,1,full,4,4,0.1,sin(((-1.45 + x0) + sin(x0))),train-MSE,0.045403490593659265,0.11009570599932512,False,-9.85*sqrt(exp((-8.82 / exp(cos(((x0 + 0.0711) * -1.02)))))) + 0.965 + -0.00245*x0 + 0.00223*x0^2,9,,81.4295129776001
20290874,1,full,4,2,0.1,cos(((x0 + x0) * (x0 / x0))),extrap-CV,0.002495773528643883,0.005040286733170046,False,4.38*cos(sin(x0)) + -3.35 + -0.000849*x0 + 0.00115*x0^2,4,-4.980237377859542,79.9133448600769
20290874,1,full,4,2,0.1,cos(((x0 + x0) * (x0 / x0))),interior-CV,0.002495773528643883,0.005040286733170046,False,4.38*cos(sin(x0)) + -3.35 + -0.000849*x0 + 0.00115*x0^2,4,-5.29438222725284,79.9133448600769
20290874,1,full,4,2,0.1,cos(((x0 + x0) * (x0 / x0))),train-MSE,0.002495773528643883,0.005040286733170046,False,4.38*cos(sin(x0)) + -3.35 + -0.000849*x0 + 0.00115*x0^2,4,,79.9133448600769
20290875,1,full,4,2,0.1,(((x0 + 0.32) * (x0 / x0)) / x0),extrap-CV,0.085824162921192,33.55440452577492,False,-0.356*(cos(((-2.69 / sin(x0)) * x0)) / x0) + 1.08 + 0.0507*x0 + -0.00217*x0^2,7,-1.584876670075094,90.0223138332367
20290875,1,full,4,2,0.1,(((x0 + 0.32) * (x0 / x0)) / x0),interior-CV,0.085824162921192,33.55440452577492,False,-0.356*(cos(((-2.69 / sin(x0)) * x0)) / x0) + 1.08 + 0.0507*x0 + -0.00217*x0^2,7,-1.574464589088725,90.0223138332367
20290875,1,full,4,2,0.1,(((x0 + 0.32) * (x0 / x0)) / x0),train-MSE,0.085824162921192,33.55440452577492,False,-0.356*(cos(((-2.69 / sin(x0)) * x0)) / x0) + 1.08 + 0.0507*x0 + -0.00217*x0^2,7,,90.0223138332367
20290876,1,full,4,2,0.1,((x0 * (-2.44 / x0)) + (x0)^2),extrap-CV,0.3065439725561041,0.0024890237355681033,False,-0.455*exp(sin((((x0)^2 - (x0 + 1.14)) * 1.07))) + -2.14 + -0.0148*x0 + 1.01*x0^2,8,-0.3547275595351473,82.11284279823303
20290876,1,full,4,2,0.1,((x0 * (-2.44 / x0)) + (x0)^2),interior-CV,0.3065439725561041,0.0024890237355681033,False,-0.455*exp(sin((((x0)^2 - (x0 + 1.14)) * 1.07))) + -2.14 + -0.0148*x0 + 1.01*x0^2,8,-0.594173258322269,82.11284279823303
20290876,1,full,4,2,0.1,((x0 * (-2.44 / x0)) + (x0)^2),train-MSE,0.3065439725561041,0.0024890237355681033,False,-0.455*exp(sin((((x0)^2 - (x0 + 1.14)) * 1.07))) + -2.14 + -0.0148*x0 + 1.01*x0^2,8,,82.11284279823303
20290877,1,full,4,5,0.1,((x0 * cos(x0)) / log(x0)),extrap-CV,0.0013330635611269468,0.00021129009504790712,False,1.01*((cos(x0) / log(x0)) * x0) + 0.0231 + -0.00684*x0 + -9.04e-05*x0^2,6,-2.8431243234386105,80.20499873161316
20290877,1,full,4,5,0.1,((x0 * cos(x0)) / log(x0)),interior-CV,0.0013330635611269468,0.00021129009504790712,False,1.01*((cos(x0) / log(x0)) * x0) + 0.0231 + -0.00684*x0 + -9.04e-05*x0^2,6,-3.118155947459954,80.20499873161316
20290877,1,full,4,5,0.1,((x0 * cos(x0)) / log(x0)),train-MSE,0.0009686272717277578,0.00015352707423518206,False,1.01*(((cos(x0) / log(x0)) * x0) + (-0.00623 / (x0 + 2.54))) + 0.0234 + -0.00618*x0 + -0.000384*x0^2,9,,80.20499873161316
20290878,1,full,4,4,0.1,(((-2.11 * 0.47) - x0) / (0.6 + x0)),extrap-CV,6.367304856838784,1670.333964165969,False,-1.41*((x0 / ((x0 * 0.915) + exp(x0))) * x0) + -1.53 + 0.801*x0 + -0.155*x0^2,7,1.2718926011067313,102.87454390525818
20290878,1,full,4,4,0.1,(((-2.11 * 0.47) - x0) / (0.6 + x0)),interior-CV,15.08756515492114,3957.9183157477414,False,0.0312*x0 + -3.3 + 0.0312*x0 + 0.136*x0^2,2,3.677236844614501,102.87454390525818
20290878,1,full,4,4,0.1,(((-2.11 * 0.47) - x0) / (0.6 + x0)),train-MSE,3.6686549625628624,962.3976116351885,False,0.917*(((0.333 - x0) / ((x0 * 0.915) + exp(x0))) * x0) + -1.49 + 0.55*x0 + -0.107*x0^2,8,,102.87454390525818
20290879,1,full,4,5,0.1,(sin((x0 / log(x0))))^2,extrap-CV,0.0014540073689267878,0.10306522918687569,False,-2.17*cos(sin((x0 / log(x0)))) + 2.16 + -3.42e-05*x0 + 0.00103*x0^2,6,-6.934536232318511,72.0696918964386
20290879,1,full,4,5,0.1,(sin((x0 / log(x0))))^2,interior-CV,0.0014540073689267878,0.10306522918687569,False,-2.17*cos(sin((x0 / log(x0)))) + 2.16 + -3.42e-05*x0 + 0.00103*x0^2,6,-7.467415859940732,72.0696918964386
20290879,1,full,4,5,0.1,(sin((x0 / log(x0))))^2,train-MSE,0.0014662569037406687,0.10393351991222263,False,-2.17*cos((sin(((x0 / log((1 / x0))) * 1)) + 0.00311)) + 2.15 + 0.000342*x0 + 0.000998*x0^2,9,,72.0696918964386
20290880,1,full,4,5,0.1,exp(((x0 - x0) - sqrt(x0))),extrap-CV,5.9670365310085096e-05,0.35887277602579326,False,-0.813*(sin(sqrt(sqrt(x0))))^2 + 0.947 + -0.00049*x0 + -0.0015*x0^2,6,-7.778643059253948,85.9417290687561
20290880,1,full,4,5,0.1,exp(((x0 - x0) - sqrt(x0))),interior-CV,0.0061333866314844275,36.887749479024706,False,-0.63*sin(sqrt(x0)) + 0.911 + -0.000461*x0 + -0.0128*x0^2,4,-7.95583949564154,85.9417290687561
20290880,1,full,4,5,0.1,exp(((x0 - x0) - sqrt(x0))),train-MSE,3.0416156752312222e-05,0.18293051421780204,False,-0.133*log((x0 / (sin((-0.635 / sqrt(x0))) + -0.0541))) + 0.424 + -0.000492*x0 + 0.00144*x0^2,8,,85.9417290687561
20290881,1,full,4,2,0.1,((x0 - ((x0 + 0.87) - x0)))^2,extrap-CV,4.401312275845854,0.0167110813158408,False,-0.0143*(x0 / cos((exp(x0) + x0))) + 0.814 + -1.75*x0 + 0.998*x0^2,6,-0.6216281647311659,78.62675905227661
20290881,1,full,4,2,0.1,((x0 - ((x0 + 0.87) - x0)))^2,interior-CV,4.401312275845854,0.0167110813158408,False,-0.0143*(x0 / cos((exp(x0) + x0))) + 0.814 + -1.75*x0 + 0.998*x0^2,6,-0.48669102918801516,78.62675905227661
20290881,1,full,4,2,0.1,((x0 - ((x0 + 0.87) - x0)))^2,train-MSE,265.00802229565767,1.0061932288323703,False,0.0155*((0.28 / x0) + (x0 / (-0.00281 - cos((exp(x0) + x0))))) + 0.837 + -1.75*x0 + 0.997*x0^2,9,,78.62675905227661
20290882,1,full,4,3,0.1,((x0 + (x0 / x0)) * (x0 * x0)),extrap-CV,1.2077481514367938,1.325327063437662e-05,False,0.988*((x0)^2 * x0) + -0.281 + 0.463*x0 + 1.02*x0^2,4,4.290185425252949,80.6859838962555
20290882,1,full,4,3,0.1,((x0 + (x0 / x0)) * (x0 * x0)),interior-CV,1.2077481514367938,1.325327063437662e-05,False,0.988*((x0)^2 * x0) + -0.281 + 0.463*x0 + 1.02*x0^2,4,3.328214547892126,80.6859838962555
20290882,1,full,4,3,0.1,((x0 + (x0 / x0)) * (x0 * x0)),train-MSE,76980.39970264885,0.8447473668976128,False,-1.95*((-0.32 - x0) / cos(log(((-2.76 / sqrt(x0)) + 5.73)))) + -1.02 + -3.49*x0 + 0.669*x0^2,9,,80.6859838962555
20290883,1,full,4,4,0.1,log(((sqrt(-0.78) + x0) / -0.66)),extrap-CV,0.0022292934494100463,0.054150909290768226,False,0.983*log((sqrt(sin(((0.0891 / x0) + -2.15))) + x0)) + 0.394 + 0.000108*x0 + 0.000147*x0^2,8,-3.50439898442239,69.44603490829468
20290883,1,full,4,4,0.1,log(((sqrt(-0.78) + x0) / -0.66)),interior-CV,0.0022292934494100463,0.054150909290768226,False,0.983*log((sqrt(sin(((0.0891 / x0) + -2.15))) + x0)) + 0.394 + 0.000108*x0 + 0.000147*x0^2,8,-2.6552090890850306,69.44603490829468
20290883,1,full,4,4,0.1,log(((sqrt(-0.78) + x0) / -0.66)),train-MSE,0.0022292934494100463,0.054150909290768226,False,0.983*log((sqrt(sin(((0.0891 / x0) + -2.15))) + x0)) + 0.394 + 0.000108*x0 + 0.000147*x0^2,8,,69.44603490829468
20290884,1,full,4,3,0.1,log((cos((0.5 * 1.67)) / x0)),extrap-CV,0.0019440406227373389,0.10900406940870265,False,-0.116*((cos(sin(x0)) + 7.63) * log(x0)) + -0.417 + 0.00114*x0 + -0.00129*x0^2,7,-4.271979084093663,86.30403208732605
20290884,1,full,4,3,0.1,log((cos((0.5 * 1.67)) / x0)),interior-CV,0.0019941705870668786,0.11181490064716655,False,-1*log(x0) + -0.415 + 0.000594*x0 + 0.00142*x0^2,3,-4.606226050443161,86.30403208732605
20290884,1,full,4,3,0.1,log((cos((0.5 * 1.67)) / x0)),train-MSE,0.002821890347350288,0.15822587639820046,False,-0.502*((-0.00577 / (0.236 - sqrt((2.09 - x0)))) + log((x0)^2)) + -0.417 + 0.000221*x0 + 0.00178*x0^2,9,,86.30403208732605
20290885,1,full,4,2,0.1,((x0 / x0) / (x0 + (x0 / x0))),extrap-CV,0.027076763372849297,1.0458089584730546,False,0.992*(x0 / ((x0)^2 + x0)) + 0.00403 + -0.0135*x0 + -0.00312*x0^2,5,-2.70256759030235,101.96483898162842
20290885,1,full,4,2,0.1,((x0 / x0) / (x0 + (x0 / x0))),interior-CV,0.027076763372849297,1.0458089584730546,False,0.992*(x0 / ((x0)^2 + x0)) + 0.00403 + -0.0135*x0 + -0.00312*x0^2,5,-2.551340560547852,101.96483898162842
20290885,1,full,4,2,0.1,((x0 / x0) / (x0 + (x0 / x0))),train-MSE,0.07294235748585973,2.8173149744828168,False,-0.746*((-0.00784 / (1.05 - x0)) + (x0 / (sqrt(sqrt(x0)) + x0))) + 0.855 + -0.0232*x0 + -0.00716*x0^2,9,,101.96483898162842
20290886,1,full,4,6,0.1,((x0 + sqrt(x0)) / (x0 * x0)),extrap-CV,0.046868580854408856,1.878450240399942,False,0.983*(((sqrt(x0) + x0) / x0) / x0) + -0.00266 + 0.0186*x0 + -0.00411*x0^2,6,1.2448787947261677,76.56150603294373
20290886,1,full,4,6,0.1,((x0 + sqrt(x0)) / (x0 * x0)),interior-CV,0.046868580854408856,1.878450240399942,False,0.983*(((sqrt(x0) + x0) / x0) / x0) + -0.00266 + 0.0186*x0 + -0.00411*x0^2,6,1.3362091967980572,76.56150603294373
20290886,1,full,4,6,0.1,((x0 + sqrt(x0)) / (x0 * x0)),train-MSE,0.046868580854408856,1.878450240399942,False,0.983*(((sqrt(x0) + x0) / x0) / x0) + -0.00266 + 0.0186*x0 + -0.00411*x0^2,6,,76.56150603294373
20290887,1,full,4,3,0.1,(exp(log((x0 * x0))) + x0),extrap-CV,0.3942669336373572,0.002497095327211714,False,0.507*x0 + 0.0378 + 0.507*x0 + 0.986*x0^2,2,0.05029760526040622,61.85014486312866
20290887,1,full,4,3,0.1,(exp(log((x0 * x0))) + x0),interior-CV,0.3942669336373572,0.002497095327211714,False,0.507*x0 + 0.0378 + 0.507*x0 + 0.986*x0^2,2,-0.35885224737896076,61.85014486312866
20290887,1,full,4,3,0.1,(exp(log((x0 * x0))) + x0),train-MSE,0.28585863472234085,0.001810489797921625,False,-1.47*cos((cos((exp(x0) * x0)) + 3.02)) + -1.02 + 0.991*x0 + 0.989*x0^2,7,,61.85014486312866
20290888,1,full,4,7,0.1,log(sqrt((x0 + sqrt(x0)))),extrap-CV,0.0027334291145553087,0.05628863793849313,False,0.503*log((sqrt(x0) + x0)) + 0.0195 + -0.00152*x0 + -0.00171*x0^2,5,-5.000002030532419,56.704428911209106
20290888,1,full,4,7,0.1,log(sqrt((x0 + sqrt(x0)))),interior-CV,0.0027334291145553087,0.05628863793849313,False,0.503*log((sqrt(x0) + x0)) + 0.0195 + -0.00152*x0 + -0.00171*x0^2,5,-5.643533298744447,56.704428911209106
20290888,1,full,4,7,0.1,log(sqrt((x0 + sqrt(x0)))),train-MSE,0.0009055109322556013,0.018646899143523257,False,-0.348*(7.96 / sqrt((-0.276 - sqrt((sqrt((x0 + 0.0127)) + x0))))) + 2.49 + 0.0119*x0 + 0.00203*x0^2,9,,56.704428911209106
20290889,1,full,4,6,0.1,(sin(x0) + (-2.99 / sqrt(x0))),extrap-CV,0.000507744799828423,0.0011137457730633301,False,0.00277*((sin(x0) * 361) - (((log(x0) + -5.17))^2)^2) + -1.03 + 0.000478*x0 + 0.00426*x0^2,9,-3.2657277307590724,93.18334102630615
20290889,1,full,4,6,0.1,(sin(x0) + (-2.99 / sqrt(x0))),interior-CV,0.000507744799828423,0.0011137457730633301,False,0.00277*((sin(x0) * 361) - (((log(x0) + -5.17))^2)^2) + -1.03 + 0.000478*x0 + 0.00426*x0^2,9,-3.179757329656701,93.18334102630615
20290889,1,full,4,6,0.1,(sin(x0) + (-2.99 / sqrt(x0))),train-MSE,0.000507744799828423,0.0011137457730633301,False,0.00277*((sin(x0) * 361) - (((log(x0) + -5.17))^2)^2) + -1.03 + 0.000478*x0 + 0.00426*x0^2,9,,93.18334102630615
20290890,1,full,4,5,0.1,((x0 - log((0.93 / x0))))^2,extrap-CV,0.3631896091675843,0.00044357071614912244,False,0.939*((log(x0) + x0))^2 + -0.106 + 0.321*x0 + 0.0833*x0^2,5,1.0055765422323766,75.23450803756714
20290890,1,full,4,5,0.1,((x0 - log((0.93 / x0))))^2,interior-CV,0.3631896091675843,0.00044357071614912244,False,0.939*((log(x0) + x0))^2 + -0.106 + 0.321*x0 + 0.0833*x0^2,5,0.5407389579259576,75.23450803756714
20290890,1,full,4,5,0.1,((x0 - log((0.93 / x0))))^2,train-MSE,0.2996577446356997,0.0003659779823886867,False,0.965*(((log(sqrt(x0)) * 1.97) + x0))^2 + -0.102 + 0.298*x0 + 0.0584*x0^2,7,,75.23450803756714
20290891,1,full,4,4,0.1,sqrt((((2.17 - 2.25) / x0) / 1.67)),extrap-CV,9.867648155926966e-05,3.014103278743055,False,0.221*sqrt((x0 / (x0)^2)) + -0.00212 + 2.04e-05*x0 + 0.000254*x0^2,5,-8.88046432914846,91.17717790603638
20290891,1,full,4,4,0.1,sqrt((((2.17 - 2.25) / x0) / 1.67)),interior-CV,9.867648155926966e-05,3.014103278743055,False,0.221*sqrt((x0 / (x0)^2)) + -0.00212 + 2.04e-05*x0 + 0.000254*x0^2,5,-8.871496440811967,91.17717790603638
20290891,1,full,4,4,0.1,sqrt((((2.17 - 2.25) / x0) / 1.67)),train-MSE,0.00012453931780533541,3.804091513984693,False,0.221*sqrt((exp((6.56e-08 / sqrt(((0.924 - x0))^2))) / x0)) + -0.00291 + -3.82e-06*x0 + 0.000298*x0^2,9,,91.17717790603638
20290892,1,full,6,6,0.1,sqrt(((x0 - (x0 - sqrt((x0 + x0)))))^2),extrap-CV,0.0001539386270968406,0.0029090019774510303,False,1.44*sqrt(x0) + -0.0202 + -0.00156*x0 + -0.00095*x0^2,3,-4.180838484317362,82.60703301429749
